"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
102, 3.340005306219720e-01, 6.074783886755313e-02, 8.380457020567346e-01, 3.142255940223650e+02, 1.219006010322340e+01, 1.985957517495840e+05, 5.583903367624735e+04, 2.321135726238671e+02, 1.228573927212831e+00, -1.206723350125212e+00
103, 3.405131262546578e-01, 6.098175907287252e-02, 8.370704298053168e-01, 3.138482993725050e+02, 1.127580460505381e+01, 1.983597900004532e+05, 5.577889798576079e+04, 2.321337432561699e+02, 1.228343713490719e+00, -1.208318724429663e+00
104, 3.470740157463249e-01, 6.121741390291696e-02, 8.390010023289148e-01, 3.145689770190954e+02, 1.127391651998354e+01, 1.988168297244666e+05, 5.590798954704579e+04, 2.321355960227322e+02, 1.228322567114989e+00, -1.204893980186615e+00
105, 3.536814986335650e-01, 6.145474228023404e-02, 8.357792517931052e-01, 3.142616681529649e+02, 1.012712661950283e+01, 1.981459653342692e+05, 5.560071467279302e+04, 2.317496749123374e+02, 1.232726680027543e+00, -1.213045851975563e+00
106, 3.603353697112234e-01, 6.164428594352859e-02, 8.322286778265783e-01, 3.134545598346546e+02, 8.694623574228411e+00, 1.973564844659737e+05, 5.531222387002746e+04, 2.315308084183230e+02, 1.235223895335293e+00, -1.220699390333212e+00
107, 3.670326124957080e-01, 6.182437415640413e-02, 8.335344180646708e-01, 3.137488216953343e+02, 8.419948284835202e+00, 1.976440331575247e+05, 5.542110431763192e+04, 2.316231604973926e+02, 1.234170220542855e+00, -1.217810838344205e+00
108, 3.737710296759109e-01, 6.200556954481140e-02, 8.334348489547356e-01, 3.141117233996129e+02, 8.011656131730028e+00, 1.976623631169848e+05, 5.537254468666085e+04, 2.314478611054476e+02, 1.236170218408774e+00, -1.219099104710784e+00
109, 3.805491159495968e-01, 6.216953291887145e-02, 8.294127040006881e-01, 3.134572396652619e+02, 6.613141746298063e+00, 1.967979179464190e+05, 5.501584692119170e+04, 2.310720754544112e+02, 1.240456888113203e+00, -1.228562144793640e+00
110, 3.873654574161037e-01, 6.229165488542529e-02, 8.278161145814045e-01, 3.129424887874889e+02, 5.612401009047232e+00, 1.964265797102860e+05, 5.490245277814691e+04, 2.310405533780515e+02, 1.240816426783671e+00, -1.231570443203871e+00
111, 3.942170903252289e-01, 6.241440913549899e-02, 8.295826950450543e-01, 3.136333863980074e+02, 5.594476423908136e+00, 1.968481931381909e+05, 5.501718184088356e+04, 2.310303317737584e+02, 1.240933012381917e+00, -1.228526729941700e+00
112, 4.011019584221090e-01, 6.253775882911192e-02, 8.264204479166736e-01, 3.133013750612374e+02, 4.493892765467597e+00, 1.961893621596237e+05, 5.471593908098269e+04, 2.306445242081892e+02, 1.245333006368697e+00, -1.236518572301191e+00
